"agency_cd","site_no","datetime","discharge.max","discharge.max.approval","discharge.min","discharge.min.approval","discharge.mean","discharge.mean.approval","gage.height.max","gage.height.max.approval","gage.height.min","gage.height.min.approval","gage.height.mean","gage.height.mean.approval"
"USGS",2085000,"410626",NA,"",NA,"",11,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410627",NA,"",NA,"",12,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410628",NA,"",NA,"",13,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410629",NA,"",NA,"",13,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410630",NA,"",NA,"",10,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410701",NA,"",NA,"",9.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410702",NA,"",NA,"",8.3,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410703",NA,"",NA,"",7.7,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410704",NA,"",NA,"",8.6,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410705",NA,"",NA,"",19,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410706",NA,"",NA,"",44,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410707",NA,"",NA,"",24,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410708",NA,"",NA,"",17,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410709",NA,"",NA,"",35,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410710",NA,"",NA,"",21,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410711",NA,"",NA,"",22,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410712",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410713",NA,"",NA,"",81,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410714",NA,"",NA,"",29,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410715",NA,"",NA,"",19,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410716",NA,"",NA,"",15,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410717",NA,"",NA,"",15,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410718",NA,"",NA,"",14,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410719",NA,"",NA,"",16,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410720",NA,"",NA,"",26,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410721",NA,"",NA,"",26,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410722",NA,"",NA,"",14,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410723",NA,"",NA,"",11,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410724",NA,"",NA,"",9.8,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410725",NA,"",NA,"",9.5,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410726",NA,"",NA,"",9.8,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410727",NA,"",NA,"",9.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410728",NA,"",NA,"",7.7,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410729",NA,"",NA,"",7.1,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410730",NA,"",NA,"",7.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410731",NA,"",NA,"",8.7,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410801",NA,"",NA,"",7,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410802",NA,"",NA,"",6.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410803",NA,"",NA,"",5.5,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410804",NA,"",NA,"",5,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410805",NA,"",NA,"",4.6,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410806",NA,"",NA,"",4.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410807",NA,"",NA,"",4,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410808",NA,"",NA,"",3.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410809",NA,"",NA,"",2.9,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410810",NA,"",NA,"",2.7,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410811",NA,"",NA,"",3.3,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410812",NA,"",NA,"",2.7,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410813",NA,"",NA,"",5.1,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410814",NA,"",NA,"",4.4,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410815",NA,"",NA,"",5.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410816",NA,"",NA,"",4.5,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410817",NA,"",NA,"",4.1,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410818",NA,"",NA,"",4.1,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410819",NA,"",NA,"",3.9,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410820",NA,"",NA,"",4.8,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410821",NA,"",NA,"",5.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410822",NA,"",NA,"",6.6,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410823",NA,"",NA,"",5.5,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410824",NA,"",NA,"",6.1,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410825",NA,"",NA,"",16,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410826",NA,"",NA,"",9.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410827",NA,"",NA,"",5.1,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410828",NA,"",NA,"",3.8,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410829",NA,"",NA,"",3.5,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410830",NA,"",NA,"",3,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410831",NA,"",NA,"",2.8,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410901",NA,"",NA,"",2.7,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410902",NA,"",NA,"",2.5,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410903",NA,"",NA,"",2.5,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410904",NA,"",NA,"",3.9,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410905",NA,"",NA,"",12,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410906",NA,"",NA,"",9.5,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410907",NA,"",NA,"",7.1,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410908",NA,"",NA,"",5.1,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410909",NA,"",NA,"",3.7,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410910",NA,"",NA,"",3.3,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410911",NA,"",NA,"",2.8,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410912",NA,"",NA,"",2.7,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410913",NA,"",NA,"",2.5,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410914",NA,"",NA,"",2.3,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410915",NA,"",NA,"",2.1,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410916",NA,"",NA,"",1.9,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410917",NA,"",NA,"",1.8,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410918",NA,"",NA,"",1.6,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410919",NA,"",NA,"",1.3,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410920",NA,"",NA,"",1.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410921",NA,"",NA,"",1.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410922",NA,"",NA,"",1.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410923",NA,"",NA,"",0.8,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410924",NA,"",NA,"",0.4,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410925",NA,"",NA,"",0.4,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410926",NA,"",NA,"",0.4,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410927",NA,"",NA,"",0.8,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410928",NA,"",NA,"",0.7,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410929",NA,"",NA,"",1.6,"A",NA,"",NA,"",NA,""
"USGS",2085000,"410930",NA,"",NA,"",1.8,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411001",NA,"",NA,"",1.5,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411002",NA,"",NA,"",1.3,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411003",NA,"",NA,"",1,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411004",NA,"",NA,"",0.8,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411005",NA,"",NA,"",0.7,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411006",NA,"",NA,"",0.8,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411007",NA,"",NA,"",0.6,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411008",NA,"",NA,"",0.6,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411009",NA,"",NA,"",0.6,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411010",NA,"",NA,"",0.6,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411011",NA,"",NA,"",0.5,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411012",NA,"",NA,"",0.5,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411013",NA,"",NA,"",0.5,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411014",NA,"",NA,"",0.5,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411015",NA,"",NA,"",0.4,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411016",NA,"",NA,"",0.4,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411017",NA,"",NA,"",0.4,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411018",NA,"",NA,"",0.4,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411019",NA,"",NA,"",0.4,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411020",NA,"",NA,"",0.3,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411021",NA,"",NA,"",0.3,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411022",NA,"",NA,"",0.3,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411023",NA,"",NA,"",0.3,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411024",NA,"",NA,"",0.3,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411025",NA,"",NA,"",0.3,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411026",NA,"",NA,"",0.3,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411027",NA,"",NA,"",0.3,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411028",NA,"",NA,"",2,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411029",NA,"",NA,"",1.5,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411030",NA,"",NA,"",1.5,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411031",NA,"",NA,"",1.3,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411101",NA,"",NA,"",1.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411102",NA,"",NA,"",1.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411103",NA,"",NA,"",1,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411104",NA,"",NA,"",1,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411105",NA,"",NA,"",1,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411106",NA,"",NA,"",1.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411107",NA,"",NA,"",1.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411108",NA,"",NA,"",1,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411109",NA,"",NA,"",1,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411110",NA,"",NA,"",0.8,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411111",NA,"",NA,"",0.8,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411112",NA,"",NA,"",0.8,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411113",NA,"",NA,"",0.8,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411114",NA,"",NA,"",0.8,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411115",NA,"",NA,"",0.7,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411116",NA,"",NA,"",0.7,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411117",NA,"",NA,"",0.7,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411118",NA,"",NA,"",0.6,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411119",NA,"",NA,"",0.5,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411120",NA,"",NA,"",0.6,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411121",NA,"",NA,"",0.6,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411122",NA,"",NA,"",0.6,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411123",NA,"",NA,"",0.7,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411124",NA,"",NA,"",0.8,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411125",NA,"",NA,"",0.8,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411126",NA,"",NA,"",0.8,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411127",NA,"",NA,"",0.7,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411128",NA,"",NA,"",0.8,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411129",NA,"",NA,"",0.7,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411130",NA,"",NA,"",0.6,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411201",NA,"",NA,"",0.7,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411202",NA,"",NA,"",0.7,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411203",NA,"",NA,"",0.7,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411204",NA,"",NA,"",2.4,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411205",NA,"",NA,"",4.5,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411206",NA,"",NA,"",4,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411207",NA,"",NA,"",3.1,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411208",NA,"",NA,"",2.6,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411209",NA,"",NA,"",2.4,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411210",NA,"",NA,"",2.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411211",NA,"",NA,"",2.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411212",NA,"",NA,"",2.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411213",NA,"",NA,"",4,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411214",NA,"",NA,"",4.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411215",NA,"",NA,"",5.1,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411216",NA,"",NA,"",4,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411217",NA,"",NA,"",3.3,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411218",NA,"",NA,"",3.1,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411219",NA,"",NA,"",2.9,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411220",NA,"",NA,"",2.6,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411221",NA,"",NA,"",2.4,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411222",NA,"",NA,"",2.4,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411223",NA,"",NA,"",3.9,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411224",NA,"",NA,"",6.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411225",NA,"",NA,"",8.4,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411226",NA,"",NA,"",6.8,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411227",NA,"",NA,"",6.5,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411228",NA,"",NA,"",6,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411229",NA,"",NA,"",5.1,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411230",NA,"",NA,"",4.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,"411231",NA,"",NA,"",4,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420101",NA,"",NA,"",3.7,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420102",NA,"",NA,"",3.7,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420103",NA,"",NA,"",4.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420104",NA,"",NA,"",7,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420105",NA,"",NA,"",6,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420106",NA,"",NA,"",5.5,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420107",NA,"",NA,"",5,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420108",NA,"",NA,"",4.6,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420109",NA,"",NA,"",4.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420110",NA,"",NA,"",4,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420111",NA,"",NA,"",3.8,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420112",NA,"",NA,"",3.4,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420113",NA,"",NA,"",3.3,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420114",NA,"",NA,"",3.3,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420115",NA,"",NA,"",3.5,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420116",NA,"",NA,"",3.7,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420117",NA,"",NA,"",3.7,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420118",NA,"",NA,"",3.7,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420119",NA,"",NA,"",5.4,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420120",NA,"",NA,"",11,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420121",NA,"",NA,"",12,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420122",NA,"",NA,"",8.4,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420123",NA,"",NA,"",6.5,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420124",NA,"",NA,"",5.7,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420125",NA,"",NA,"",5.4,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420126",NA,"",NA,"",5.1,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420127",NA,"",NA,"",4.5,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420128",NA,"",NA,"",4.5,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420129",NA,"",NA,"",4.5,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420130",NA,"",NA,"",4.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420131",NA,"",NA,"",6.5,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420201",NA,"",NA,"",8.4,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420202",NA,"",NA,"",8.4,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420203",NA,"",NA,"",6.8,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420204",NA,"",NA,"",5.7,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420205",NA,"",NA,"",5.4,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420206",NA,"",NA,"",8.4,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420207",NA,"",NA,"",60,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420208",NA,"",NA,"",31,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420209",NA,"",NA,"",17,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420210",NA,"",NA,"",12,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420211",NA,"",NA,"",11,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420212",NA,"",NA,"",13,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420213",NA,"",NA,"",9,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420214",NA,"",NA,"",7.4,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420215",NA,"",NA,"",6.8,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420216",NA,"",NA,"",7.9,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420217",NA,"",NA,"",760,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420218",NA,"",NA,"",122,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420219",NA,"",NA,"",54,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420220",NA,"",NA,"",34,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420221",NA,"",NA,"",26,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420222",NA,"",NA,"",21,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420223",NA,"",NA,"",18,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420224",NA,"",NA,"",17,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420225",NA,"",NA,"",16,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420226",NA,"",NA,"",15,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420227",NA,"",NA,"",14,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420228",NA,"",NA,"",12,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420301",NA,"",NA,"",11,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420302",NA,"",NA,"",20,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420303",NA,"",NA,"",199,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420304",NA,"",NA,"",78,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420305",NA,"",NA,"",44,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420306",NA,"",NA,"",48,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420307",NA,"",NA,"",55,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420308",NA,"",NA,"",49,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420309",NA,"",NA,"",769,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420310",NA,"",NA,"",122,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420311",NA,"",NA,"",66,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420312",NA,"",NA,"",50,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420313",NA,"",NA,"",40,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420314",NA,"",NA,"",32,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420315",NA,"",NA,"",29,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420316",NA,"",NA,"",26,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420317",NA,"",NA,"",26,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420318",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420319",NA,"",NA,"",21,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420320",NA,"",NA,"",19,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420321",NA,"",NA,"",50,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420322",NA,"",NA,"",103,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420323",NA,"",NA,"",57,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420324",NA,"",NA,"",39,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420325",NA,"",NA,"",30,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420326",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420327",NA,"",NA,"",26,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420328",NA,"",NA,"",125,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420329",NA,"",NA,"",82,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420330",NA,"",NA,"",51,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420331",NA,"",NA,"",39,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420401",NA,"",NA,"",36,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420402",NA,"",NA,"",30,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420403",NA,"",NA,"",26,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420404",NA,"",NA,"",23,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420405",NA,"",NA,"",22,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420406",NA,"",NA,"",20,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420407",NA,"",NA,"",19,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420408",NA,"",NA,"",19,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420409",NA,"",NA,"",21,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420410",NA,"",NA,"",30,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420411",NA,"",NA,"",36,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420412",NA,"",NA,"",26,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420413",NA,"",NA,"",20,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420414",NA,"",NA,"",18,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420415",NA,"",NA,"",17,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420416",NA,"",NA,"",17,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420417",NA,"",NA,"",17,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420418",NA,"",NA,"",18,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420419",NA,"",NA,"",15,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420420",NA,"",NA,"",14,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420421",NA,"",NA,"",13,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420422",NA,"",NA,"",12,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420423",NA,"",NA,"",14,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420424",NA,"",NA,"",15,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420425",NA,"",NA,"",12,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420426",NA,"",NA,"",11,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420427",NA,"",NA,"",11,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420428",NA,"",NA,"",11,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420429",NA,"",NA,"",11,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420430",NA,"",NA,"",11,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420501",NA,"",NA,"",10,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420502",NA,"",NA,"",9.3,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420503",NA,"",NA,"",103,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420504",NA,"",NA,"",42,"A",NA,"",NA,"",NA,""
"USGS",2085000,"420505",NA,"",NA,"",22,"A",NA,"",NA,"",NA,""
